id,audio1,audio2,emotion
200,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/06d52193-9f86-4ae1-aeb6-b08375aa3e94/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/06d52193-9f86-4ae1-aeb6-b08375aa3e94/VITS.wav,sadness
201,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/67a5a8ab-95c3-48cd-9a63-82882b24d9a9/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/67a5a8ab-95c3-48cd-9a63-82882b24d9a9/VITS.wav,joy
202,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/2bb991c6-2f38-4f4c-91fb-fb364dc97df4/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/2bb991c6-2f38-4f4c-91fb-fb364dc97df4/VoiceLDM.wav,anger
203,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/494c6d7a-25b6-45fb-aa31-38553ca62bd8/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/494c6d7a-25b6-45fb-aa31-38553ca62bd8/VITS.wav,joy
204,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/a857d61e-d30c-4a63-9b72-f9508c73abb5/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/a857d61e-d30c-4a63-9b72-f9508c73abb5/VoiceLDM.wav,sadness
205,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/7335ac5a-58b0-4d06-bacf-fcf381540e07/PromptTTS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/7335ac5a-58b0-4d06-bacf-fcf381540e07/VITS.wav,joy
206,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/113405d7-fe7f-4dee-abb7-d13e0e118550/PromptTTS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/113405d7-fe7f-4dee-abb7-d13e0e118550/VITS.wav,sadness
207,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/ad6bf52a-b6d1-4da9-a5be-b530b34a5f6a/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/ad6bf52a-b6d1-4da9-a5be-b530b34a5f6a/VITS.wav,joy
208,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/0db614d5-5420-4b7f-9675-df31329f3a94/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/0db614d5-5420-4b7f-9675-df31329f3a94/VITS.wav,joy
209,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/2717f386-2042-4645-874c-ec1a569f83b3/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/2717f386-2042-4645-874c-ec1a569f83b3/VITS.wav,sadness
210,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/11465a29-cd3f-4214-84c2-8d0bdca736f5/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/11465a29-cd3f-4214-84c2-8d0bdca736f5/VoiceLDM.wav,sadness
211,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/e70779b3-4528-4d08-86ca-a048acc5467f/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/e70779b3-4528-4d08-86ca-a048acc5467f/PromptTTS.wav,sadness
212,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/f5b6bb1f-dcfb-4003-b96c-bd1f799d4c6c/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/f5b6bb1f-dcfb-4003-b96c-bd1f799d4c6c/VoiceLDM.wav,anger
213,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/76aa80b7-79f6-46d4-a946-c5b1a91c9610/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/76aa80b7-79f6-46d4-a946-c5b1a91c9610/VoiceLDM.wav,joy
214,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/dc6de1d3-ba48-4c71-8ae1-aa5a87830efd/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/dc6de1d3-ba48-4c71-8ae1-aa5a87830efd/PromptTTS.wav,sadness
215,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/a69cb688-8837-45cc-a523-00d0f07c21c7/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/a69cb688-8837-45cc-a523-00d0f07c21c7/VoiceLDM.wav,joy
216,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/fd7c64c7-d9e7-424d-a97c-11e33e54a48d/PromptTTS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/fd7c64c7-d9e7-424d-a97c-11e33e54a48d/VITS.wav,anger
217,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/18b5ab4c-c0d1-4aac-a686-e7fc4c02ba87/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/18b5ab4c-c0d1-4aac-a686-e7fc4c02ba87/VoiceLDM.wav,anger
218,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/4ffacc72-a3d5-40fd-b4a3-ab866413b2ae/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/4ffacc72-a3d5-40fd-b4a3-ab866413b2ae/VoiceLDM.wav,sadness
219,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/e0afbd14-0dc0-421d-a75a-f7dc3faa9ac9/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/e0afbd14-0dc0-421d-a75a-f7dc3faa9ac9/VoiceLDM.wav,anger
220,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/78d8cb89-9166-4082-8a1f-83c14bb87239/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/78d8cb89-9166-4082-8a1f-83c14bb87239/VoiceLDM.wav,sadness
221,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/31ae5f46-fc9a-4282-9faf-a8bb165b7a62/PromptTTS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/31ae5f46-fc9a-4282-9faf-a8bb165b7a62/VoiceLDM.wav,sadness
222,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/dc2fcf61-88cb-4d35-978e-c2269f9dcf73/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/dc2fcf61-88cb-4d35-978e-c2269f9dcf73/VoiceLDM.wav,joy
223,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/8490ea5f-3c07-4812-9eb3-cabf4c9ca756/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/8490ea5f-3c07-4812-9eb3-cabf4c9ca756/VITS.wav,joy
224,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/f7f71054-0336-49b9-9e60-c101c7e86515/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/f7f71054-0336-49b9-9e60-c101c7e86515/VITS.wav,anger
225,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/a1989a7c-d5db-46f6-8f4b-ffd60a7217bf/PromptTTS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/a1989a7c-d5db-46f6-8f4b-ffd60a7217bf/VoiceLDM.wav,joy
226,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/bbc7725e-d5f8-441f-82cd-f17a1ad2e0ed/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/bbc7725e-d5f8-441f-82cd-f17a1ad2e0ed/VITS.wav,joy
227,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/3a1a25b7-3923-4985-b123-6fd3a31adcf0/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/3a1a25b7-3923-4985-b123-6fd3a31adcf0/VITS.wav,sadness
228,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/f3031866-226d-43f8-9a22-002ef0f1323b/PromptTTS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/f3031866-226d-43f8-9a22-002ef0f1323b/VITS.wav,joy
229,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/cedd4016-76d2-47a3-9698-3d05836af5b5/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/cedd4016-76d2-47a3-9698-3d05836af5b5/VoiceLDM.wav,sadness
230,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/f547d233-c70e-40e1-9b50-174c065397c8/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/f547d233-c70e-40e1-9b50-174c065397c8/VoiceLDM.wav,joy
231,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/20799598-a674-4bf9-b63b-b28f3de16b92/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/20799598-a674-4bf9-b63b-b28f3de16b92/PromptTTS.wav,anger
232,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/6a325b39-3d53-47ac-b66e-b96edd69c8e9/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/6a325b39-3d53-47ac-b66e-b96edd69c8e9/VITS.wav,sadness
233,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/d0143d28-ef7f-463a-b37b-ff1f2c822c70/PromptTTS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/d0143d28-ef7f-463a-b37b-ff1f2c822c70/VoiceLDM.wav,joy
234,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/779b264e-4e69-4d21-bf8b-fcbb6db0c940/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/779b264e-4e69-4d21-bf8b-fcbb6db0c940/VITS.wav,joy
235,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/521259f6-5f8a-4449-a6e8-799573e64210/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/521259f6-5f8a-4449-a6e8-799573e64210/VoiceLDM.wav,joy
236,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/188467c8-8107-496b-ab37-c39418d8eec7/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/188467c8-8107-496b-ab37-c39418d8eec7/VoiceLDM.wav,joy
237,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/7a07b019-20b7-42e9-a081-9e2349b72cc2/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/7a07b019-20b7-42e9-a081-9e2349b72cc2/VoiceLDM.wav,joy
238,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/9b65f6a9-e6a3-4682-bc2b-74faca399498/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/9b65f6a9-e6a3-4682-bc2b-74faca399498/VITS.wav,sadness
239,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/05e9e51e-8143-40dd-baa0-0b290b7c3e4d/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/05e9e51e-8143-40dd-baa0-0b290b7c3e4d/PromptTTS.wav,sadness
240,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/6983b2c8-64c5-4a39-9f56-0b7c885447cb/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/6983b2c8-64c5-4a39-9f56-0b7c885447cb/PromptTTS.wav,joy
241,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/a30c5448-26c6-4e33-ad28-8b8ce2ead142/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/a30c5448-26c6-4e33-ad28-8b8ce2ead142/VoiceLDM.wav,joy
242,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/779d95c0-e9a0-4e6e-b9f5-3fdbe06db91a/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/779d95c0-e9a0-4e6e-b9f5-3fdbe06db91a/PromptTTS.wav,joy
243,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/4f85641e-a0f3-4c62-a4cf-1add326c076f/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/4f85641e-a0f3-4c62-a4cf-1add326c076f/PromptTTS.wav,joy
244,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/d2ce863a-acd9-4de4-a01d-2639bda4ff0b/PromptTTS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/d2ce863a-acd9-4de4-a01d-2639bda4ff0b/VITS.wav,joy
245,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/78f5ad8b-0cc2-483a-a59f-85a60cb29827/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/78f5ad8b-0cc2-483a-a59f-85a60cb29827/VoiceLDM.wav,joy
246,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/4244a138-5579-4455-81a0-d010b68ba89a/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/4244a138-5579-4455-81a0-d010b68ba89a/VoiceLDM.wav,joy
247,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/f6df6a64-5385-4d6d-bfea-1f76938e22b9/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/f6df6a64-5385-4d6d-bfea-1f76938e22b9/VoiceLDM.wav,joy
248,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/f61c6c62-5cc6-4b6a-8146-d42a8ab6baa1/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/f61c6c62-5cc6-4b6a-8146-d42a8ab6baa1/VITS.wav,sadness
249,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/eb8e6513-b656-431f-b5d7-54c67007ffa4/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/eb8e6513-b656-431f-b5d7-54c67007ffa4/VITS.wav,anger
250,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/98246e03-6626-4d8a-b1ad-77402cddf631/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/98246e03-6626-4d8a-b1ad-77402cddf631/VoiceLDM.wav,anger
251,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/2bdd01e2-2b6d-4440-aa56-2596a40fcbd5/PromptTTS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/2bdd01e2-2b6d-4440-aa56-2596a40fcbd5/VITS.wav,sadness
252,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/3e27e757-f7c9-47c2-9ebe-2b3a202366c7/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/3e27e757-f7c9-47c2-9ebe-2b3a202366c7/VoiceLDM.wav,sadness
253,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/de097b37-417d-4486-a422-2d55c504bf47/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/de097b37-417d-4486-a422-2d55c504bf47/VITS.wav,anger
254,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/3e685bb6-1a00-459f-b96e-964d1916e903/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/3e685bb6-1a00-459f-b96e-964d1916e903/PromptTTS.wav,joy
255,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/c21ddb35-9466-4a81-942c-d2b143152e20/PromptTTS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/c21ddb35-9466-4a81-942c-d2b143152e20/VITS.wav,anger
256,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/51e5e2d5-05d4-4aa6-a4cf-caa9b9035554/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/51e5e2d5-05d4-4aa6-a4cf-caa9b9035554/VoiceLDM.wav,sadness
257,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/ad311903-038c-4d98-a173-680c09aa788e/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/ad311903-038c-4d98-a173-680c09aa788e/VoiceLDM.wav,sadness
258,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/ada958f6-1876-4987-b997-3574dcacb68a/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/ada958f6-1876-4987-b997-3574dcacb68a/VoiceLDM.wav,joy
259,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/86ec2523-1ff1-4606-91f8-4fb720f95855/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/86ec2523-1ff1-4606-91f8-4fb720f95855/VITS.wav,anger
260,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/35ba06a1-cdec-442e-8410-39db3c0fc0ce/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/35ba06a1-cdec-442e-8410-39db3c0fc0ce/VITS.wav,sadness
261,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/cf85e7b7-f47c-48ef-9e30-805acc963291/PromptTTS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/cf85e7b7-f47c-48ef-9e30-805acc963291/VITS.wav,joy
262,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/5fba00bb-2592-4d20-ba87-4600542b2b88/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/5fba00bb-2592-4d20-ba87-4600542b2b88/VoiceLDM.wav,joy
263,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/3da8dfe6-5508-436b-a133-847ee6635b17/PromptTTS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/3da8dfe6-5508-436b-a133-847ee6635b17/VITS.wav,anger
264,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/45fe6c07-8695-4818-9da8-664e21e10d00/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/45fe6c07-8695-4818-9da8-664e21e10d00/VoiceLDM.wav,anger
265,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/0a08b9ec-b1e7-4289-a879-0d971947f163/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/0a08b9ec-b1e7-4289-a879-0d971947f163/VITS.wav,sadness
266,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/35aa9062-9c06-4aa1-b272-88772ff74073/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/35aa9062-9c06-4aa1-b272-88772ff74073/VoiceLDM.wav,joy
267,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/491e828d-5065-4619-9f91-887bcad00cb5/PromptTTS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/491e828d-5065-4619-9f91-887bcad00cb5/VITS.wav,joy
268,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/129a5600-9a66-48ba-b9ce-9a329f8cdfd9/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/129a5600-9a66-48ba-b9ce-9a329f8cdfd9/VoiceLDM.wav,joy
269,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/9a5851c0-4776-4af5-b737-11340d0de616/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/9a5851c0-4776-4af5-b737-11340d0de616/VITS.wav,sadness
270,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/4bd2813f-af8f-41a9-8b65-73164d18c513/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/4bd2813f-af8f-41a9-8b65-73164d18c513/VITS.wav,sadness
271,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/0b5f107b-a78e-49e0-91e8-1cec5c8b591c/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/0b5f107b-a78e-49e0-91e8-1cec5c8b591c/VoiceLDM.wav,joy
272,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/714d1369-f08e-462c-b8a3-6a7e3c484712/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/714d1369-f08e-462c-b8a3-6a7e3c484712/VoiceLDM.wav,joy
273,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/9562662c-f850-4667-aaa4-b0e1fc78e03f/PromptTTS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/9562662c-f850-4667-aaa4-b0e1fc78e03f/VoiceLDM.wav,joy
274,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/db346638-f7d0-44c3-ac29-d3e258264c04/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/db346638-f7d0-44c3-ac29-d3e258264c04/VoiceLDM.wav,sadness
275,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/cda57286-1ffd-4bd8-8e4c-b84b75010969/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/cda57286-1ffd-4bd8-8e4c-b84b75010969/VITS.wav,joy
276,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/ed7f1b35-82f2-4987-aa6e-5aa93fb1f075/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/ed7f1b35-82f2-4987-aa6e-5aa93fb1f075/PromptTTS.wav,anger
277,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/135e1fe5-8643-4d02-bbdb-6f65a66695b5/PromptTTS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/135e1fe5-8643-4d02-bbdb-6f65a66695b5/VITS.wav,joy
278,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/d780bd11-b60f-44c6-a240-f5a64fdb7918/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/d780bd11-b60f-44c6-a240-f5a64fdb7918/VoiceLDM.wav,sadness
279,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/ff430c64-9996-48b5-8585-d1357e51b239/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/ff430c64-9996-48b5-8585-d1357e51b239/VITS.wav,sadness
280,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/f903d283-8b9d-4a53-8829-d332ad1e83f5/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/f903d283-8b9d-4a53-8829-d332ad1e83f5/VITS.wav,joy
281,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/7ec28752-9b97-4ee4-9c1e-13cf1d00b9e1/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/7ec28752-9b97-4ee4-9c1e-13cf1d00b9e1/VoiceLDM.wav,sadness
282,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/74af6163-15c9-47f4-9806-3bcaa278de1c/PromptTTS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/74af6163-15c9-47f4-9806-3bcaa278de1c/VITS.wav,sadness
283,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/c64b8721-b0d3-44ed-af36-ebdfdf72c89c/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/c64b8721-b0d3-44ed-af36-ebdfdf72c89c/PromptTTS.wav,joy
284,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/1a3867c0-4c11-4fbf-8fe4-f3491ab3eb60/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/1a3867c0-4c11-4fbf-8fe4-f3491ab3eb60/VoiceLDM.wav,sadness
285,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/4b9944b4-44ad-4b14-9af6-bfb2544b46db/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/4b9944b4-44ad-4b14-9af6-bfb2544b46db/VoiceLDM.wav,anger
286,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/99b08d19-ccaa-4975-950b-f59091570a20/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/99b08d19-ccaa-4975-950b-f59091570a20/PromptTTS.wav,joy
287,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/9564ee64-249c-4b16-a544-c774847554e5/PromptTTS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/9564ee64-249c-4b16-a544-c774847554e5/VoiceLDM.wav,sadness
